trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.55, 'e': 0.963400000000004}",25,0,-131.75398343980726,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
184,False,"{'a': 0.55, 'e': 0.963200000000004}",25,0,-91.89363375436562,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
185,False,"{'a': 0.55, 'e': 0.9630000000000041}",25,19,-3.2143664068103455,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.55, 'e': 0.9628000000000041}",25,0,-68.30092568200345,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
187,False,"{'a': 0.55, 'e': 0.9626000000000041}",20,0,-59.78530949490368,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
188,False,"{'a': 0.55, 'e': 0.9624000000000041}",30,0,-140.73006490887244,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
189,False,"{'a': 0.55, 'e': 0.9622000000000042}",20,0,-42.94125401296657,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
190,False,"{'a': 0.55, 'e': 0.9620000000000042}",30,0,-188.10333622878076,"{0: 14, 1: 6, 2: 7, 3: 1, 4: 2}",0
191,False,"{'a': 0.55, 'e': 0.9618000000000042}",25,0,-69.86699670138066,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
192,False,"{'a': 0.55, 'e': 0.9616000000000042}",20,0,-55.43837482275933,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
193,False,"{'a': 0.55, 'e': 0.9614000000000043}",25,0,-173.39596840483512,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
194,False,"{'a': 0.55, 'e': 0.9612000000000043}",20,0,-129.5890436740424,"{0: 12, 1: 2, 2: 1, 3: 4, 4: 1}",0
195,False,"{'a': 0.55, 'e': 0.9610000000000043}",25,0,-125.34427267785044,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
196,False,"{'a': 0.55, 'e': 0.9608000000000043}",25,0,-178.85565014207606,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
197,False,"{'a': 0.55, 'e': 0.9606000000000043}",30,5,-126.35602463822752,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",1
198,False,"{'a': 0.55, 'e': 0.9604000000000044}",20,0,-201.7486808651413,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
199,False,"{'a': 0.55, 'e': 0.9602000000000044}",25,0,-159.28067859194738,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
200,False,"{'a': 0.55, 'e': 0.9600000000000044}",30,0,-118.98071754873781,"{0: 20, 1: 3, 2: 3, 3: 3, 4: 1}",0
201,False,"{'a': 0.55, 'e': 0.9598000000000044}",25,0,-130.5639017123748,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
202,False,"{'a': 0.55, 'e': 0.9596000000000044}",20,12,-11.43831085853239,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
203,False,"{'a': 0.55, 'e': 0.9594000000000045}",30,0,-115.69059740237078,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
204,False,"{'a': 0.55, 'e': 0.9592000000000045}",20,0,-49.785500524766995,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
205,False,"{'a': 0.55, 'e': 0.9590000000000045}",20,0,-47.99057012716275,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
206,False,"{'a': 0.55, 'e': 0.9588000000000045}",25,0,-127.5745291687198,"{0: 14, 1: 1, 2: 6, 3: 4, 4: 0}",0
207,False,"{'a': 0.55, 'e': 0.9586000000000046}",20,0,-49.919303045932345,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
208,False,"{'a': 0.55, 'e': 0.9584000000000046}",20,0,-177.89577434885678,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
209,False,"{'a': 0.55, 'e': 0.9582000000000046}",20,0,-160.448996901171,"{0: 8, 1: 0, 2: 9, 3: 2, 4: 1}",0
210,False,"{'a': 0.55, 'e': 0.9580000000000046}",35,12,-109.36351193694958,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 2}",1
211,False,"{'a': 0.55, 'e': 0.9578000000000046}",30,0,-184.74450928933928,"{0: 16, 1: 2, 2: 8, 3: 2, 4: 2}",0
212,False,"{'a': 0.55, 'e': 0.9576000000000047}",35,0,-143.27362570499972,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
213,False,"{'a': 0.55, 'e': 0.9574000000000047}",20,0,-129.61412713380193,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
214,False,"{'a': 0.55, 'e': 0.9572000000000047}",20,0,-2.8089673838442257,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
215,False,"{'a': 0.55, 'e': 0.9570000000000047}",30,0,-111.10850992363366,"{0: 19, 1: 5, 2: 3, 3: 2, 4: 1}",0
216,False,"{'a': 0.55, 'e': 0.9568000000000048}",30,0,-263.63008942565324,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 5}",0
217,False,"{'a': 0.55, 'e': 0.9566000000000048}",20,0,-89.01690247478587,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
218,False,"{'a': 0.55, 'e': 0.9564000000000048}",30,0,-142.31930648294895,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
219,False,"{'a': 0.55, 'e': 0.9562000000000048}",20,0,-118.00940612592635,"{0: 10, 1: 5, 2: 1, 3: 3, 4: 1}",0
220,False,"{'a': 0.55, 'e': 0.9560000000000048}",20,0,-120.74121577672837,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
221,False,"{'a': 0.55, 'e': 0.9558000000000049}",25,0,-107.42480081192464,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
222,False,"{'a': 0.55, 'e': 0.9556000000000049}",20,0,-74.17216890740404,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.55, 'e': 0.9554000000000049}",35,0,-193.25863660922582,"{0: 22, 1: 2, 2: 7, 3: 1, 4: 3}",0
224,False,"{'a': 0.55, 'e': 0.9552000000000049}",20,0,-134.92743771757384,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
225,False,"{'a': 0.55, 'e': 0.955000000000005}",20,0,-130.4739270794392,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
226,False,"{'a': 0.55, 'e': 0.954800000000005}",20,10,-63.58206486292574,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 1}",1
227,False,"{'a': 0.55, 'e': 0.954600000000005}",25,0,-86.4812046787483,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
228,False,"{'a': 0.55, 'e': 0.954400000000005}",20,0,-169.84693966470053,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
229,False,"{'a': 0.55, 'e': 0.954200000000005}",20,3,-32.677465510766986,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
230,False,"{'a': 0.55, 'e': 0.9540000000000051}",25,0,-145.8152379094058,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
231,False,"{'a': 0.55, 'e': 0.9538000000000051}",20,12,-23.384779606493492,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
232,False,"{'a': 0.55, 'e': 0.9536000000000051}",20,4,-84.98333791611715,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 1}",1
233,False,"{'a': 0.55, 'e': 0.9534000000000051}",20,0,-90.44896446215358,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
234,False,"{'a': 0.55, 'e': 0.9532000000000052}",20,3,-58.80752109054121,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 0}",1
235,False,"{'a': 0.55, 'e': 0.9530000000000052}",25,4,-82.67508464838596,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 1}",1
236,False,"{'a': 0.55, 'e': 0.9528000000000052}",20,3,-102.07377168444134,"{0: 8, 1: 4, 2: 3, 3: 1, 4: 1}",1
237,False,"{'a': 0.55, 'e': 0.9526000000000052}",20,0,-31.578634185049932,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
238,False,"{'a': 0.55, 'e': 0.9524000000000052}",25,0,-94.16069178598632,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
239,False,"{'a': 0.55, 'e': 0.9522000000000053}",25,0,-49.83946716542361,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
240,False,"{'a': 0.55, 'e': 0.9520000000000053}",20,0,-89.1260385217517,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
241,False,"{'a': 0.55, 'e': 0.9518000000000053}",20,0,-103.00365621581079,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
242,False,"{'a': 0.55, 'e': 0.9516000000000053}",25,11,-12.455005025979318,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
243,False,"{'a': 0.55, 'e': 0.9514000000000054}",25,0,-12.514629085410723,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
244,False,"{'a': 0.55, 'e': 0.9512000000000054}",20,0,-76.81074436881833,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
245,False,"{'a': 0.55, 'e': 0.9510000000000054}",20,0,-142.21514649349112,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
246,False,"{'a': 0.55, 'e': 0.9508000000000054}",30,0,-161.0999081187126,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
247,False,"{'a': 0.55, 'e': 0.9506000000000054}",25,0,-56.96399874885592,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
248,False,"{'a': 0.55, 'e': 0.9504000000000055}",30,0,-27.280820835083645,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
249,False,"{'a': 0.55, 'e': 0.9502000000000055}",20,0,-128.9642285073242,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
250,False,"{'a': 0.55, 'e': 0.9500000000000055}",30,12,-86.00010527874916,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
251,False,"{'a': 0.55, 'e': 0.9498000000000055}",20,0,-33.50072006165855,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
252,False,"{'a': 0.55, 'e': 0.9496000000000056}",20,0,-64.86723742282172,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
253,False,"{'a': 0.55, 'e': 0.9494000000000056}",30,0,-171.1863899915141,"{0: 12, 1: 2, 2: 14, 3: 2, 4: 0}",0
254,False,"{'a': 0.55, 'e': 0.9492000000000056}",20,0,-78.11377926188842,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
255,False,"{'a': 0.55, 'e': 0.9490000000000056}",35,21,-47.2597410376449,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
256,False,"{'a': 0.55, 'e': 0.9488000000000056}",30,0,-124.70599210305397,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
257,False,"{'a': 0.55, 'e': 0.9486000000000057}",20,0,-97.45637455667679,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
258,False,"{'a': 0.55, 'e': 0.9484000000000057}",30,0,-194.30910203462363,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
259,False,"{'a': 0.55, 'e': 0.9482000000000057}",20,0,-108.25070650929348,"{0: 10, 1: 3, 2: 4, 3: 3, 4: 0}",0
260,False,"{'a': 0.55, 'e': 0.9480000000000057}",20,0,-51.1282252213088,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
261,False,"{'a': 0.55, 'e': 0.9478000000000057}",30,0,-108.81069604678692,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
262,False,"{'a': 0.55, 'e': 0.9476000000000058}",25,0,-126.62698215944742,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
263,False,"{'a': 0.55, 'e': 0.9474000000000058}",30,0,-114.13311280526584,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
264,False,"{'a': 0.55, 'e': 0.9472000000000058}",30,18,-65.31227331408854,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
265,False,"{'a': 0.55, 'e': 0.9470000000000058}",25,0,-95.95504496402616,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
266,False,"{'a': 0.55, 'e': 0.9468000000000059}",20,0,-73.83051227226866,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
267,False,"{'a': 0.55, 'e': 0.9466000000000059}",25,0,-144.34830557291525,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
268,False,"{'a': 0.55, 'e': 0.9464000000000059}",30,0,-182.01898080399616,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
269,False,"{'a': 0.55, 'e': 0.9462000000000059}",25,0,-256.3453369380254,"{0: 9, 1: 0, 2: 12, 3: 1, 4: 3}",0
270,False,"{'a': 0.55, 'e': 0.946000000000006}",20,0,-91.80376054273474,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
271,False,"{'a': 0.55, 'e': 0.945800000000006}",30,0,-77.57731427419124,"{0: 20, 1: 1, 2: 8, 3: 1, 4: 0}",0
272,False,"{'a': 0.55, 'e': 0.945600000000006}",20,1,-88.25471501372571,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 1}",1
273,False,"{'a': 0.55, 'e': 0.945400000000006}",25,0,-137.97657200115205,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
274,False,"{'a': 0.55, 'e': 0.945200000000006}",25,18,-3.7682249395739054,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.55, 'e': 0.9450000000000061}",25,0,-138.0015958122888,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
276,False,"{'a': 0.55, 'e': 0.9448000000000061}",25,0,-109.59737166532675,"{0: 14, 1: 3, 2: 5, 3: 3, 4: 0}",0
277,False,"{'a': 0.55, 'e': 0.9446000000000061}",20,0,-145.23667498102984,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
278,False,"{'a': 0.55, 'e': 0.9444000000000061}",30,0,-106.96394645048213,"{0: 17, 1: 8, 2: 3, 3: 1, 4: 1}",0
279,False,"{'a': 0.55, 'e': 0.9442000000000061}",25,0,-135.13741253751414,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
280,False,"{'a': 0.55, 'e': 0.9440000000000062}",25,0,-134.01133780398084,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
281,False,"{'a': 0.55, 'e': 0.9438000000000062}",20,0,-190.08655290309306,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
282,False,"{'a': 0.55, 'e': 0.9436000000000062}",20,9,-27.997041899981607,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
283,False,"{'a': 0.55, 'e': 0.9434000000000062}",25,0,-50.83330566521548,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
284,False,"{'a': 0.55, 'e': 0.9432000000000063}",20,0,-77.82964697811614,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
285,False,"{'a': 0.55, 'e': 0.9430000000000063}",20,0,-16.86983564261457,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
286,False,"{'a': 0.55, 'e': 0.9428000000000063}",20,0,-88.8306448666927,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
287,False,"{'a': 0.55, 'e': 0.9426000000000063}",25,0,-73.74995718646176,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
288,False,"{'a': 0.55, 'e': 0.9424000000000063}",20,5,-54.21348221010485,"{0: 9, 1: 2, 2: 2, 3: 2, 4: 0}",1
289,False,"{'a': 0.55, 'e': 0.9422000000000064}",25,0,-206.4304573778461,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
290,False,"{'a': 0.55, 'e': 0.9420000000000064}",30,0,-195.79795248288247,"{0: 17, 1: 4, 2: 4, 3: 2, 4: 3}",0
291,False,"{'a': 0.55, 'e': 0.9418000000000064}",20,0,-156.1309548088495,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 3}",0
292,False,"{'a': 0.55, 'e': 0.9416000000000064}",30,0,-106.50514467971607,"{0: 18, 1: 2, 2: 9, 3: 1, 4: 0}",0
293,False,"{'a': 0.55, 'e': 0.9414000000000065}",25,0,-122.61197387241012,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
294,False,"{'a': 0.55, 'e': 0.9412000000000065}",20,13,-36.247454207499814,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.55, 'e': 0.9410000000000065}",30,0,-172.9034971194546,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
296,False,"{'a': 0.55, 'e': 0.9408000000000065}",30,0,-166.74273920879546,"{0: 16, 1: 1, 2: 10, 3: 2, 4: 1}",0
297,False,"{'a': 0.55, 'e': 0.9406000000000065}",25,0,-82.41122680936522,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
298,False,"{'a': 0.55, 'e': 0.9404000000000066}",30,4,-93.45856210733228,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 1}",1
299,False,"{'a': 0.55, 'e': 0.9402000000000066}",20,11,-14.645159178972552,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.55, 'e': 0.9400000000000066}",20,0,-136.60348193943096,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
301,False,"{'a': 0.55, 'e': 0.9398000000000066}",25,0,-38.52826632809375,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
302,False,"{'a': 0.55, 'e': 0.9396000000000067}",30,20,13.108546596453463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.55, 'e': 0.9394000000000067}",25,0,-73.24626989968405,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
304,False,"{'a': 0.55, 'e': 0.9392000000000067}",20,0,-27.597804416310144,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
305,False,"{'a': 0.55, 'e': 0.9390000000000067}",30,0,-113.76585913922224,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
306,False,"{'a': 0.55, 'e': 0.9388000000000067}",25,0,-170.22435469112995,"{0: 12, 1: 1, 2: 8, 3: 3, 4: 1}",0
307,False,"{'a': 0.55, 'e': 0.9386000000000068}",20,0,-87.1552787475834,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
308,False,"{'a': 0.55, 'e': 0.9384000000000068}",25,0,-96.37697373786665,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
309,False,"{'a': 0.55, 'e': 0.9382000000000068}",30,0,-118.54981038584924,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
310,False,"{'a': 0.55, 'e': 0.9380000000000068}",25,0,-162.1242249064469,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
311,False,"{'a': 0.55, 'e': 0.9378000000000069}",25,0,-191.83701183011553,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
312,False,"{'a': 0.55, 'e': 0.9376000000000069}",25,0,-34.59757456724919,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
313,False,"{'a': 0.55, 'e': 0.9374000000000069}",20,0,-96.7914492073109,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
314,False,"{'a': 0.55, 'e': 0.9372000000000069}",20,0,-63.41645063419441,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
315,False,"{'a': 0.55, 'e': 0.9370000000000069}",20,0,-122.44638903200573,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
316,False,"{'a': 0.55, 'e': 0.936800000000007}",30,0,-132.63870834965448,"{0: 17, 1: 1, 2: 11, 3: 0, 4: 1}",0
317,False,"{'a': 0.55, 'e': 0.936600000000007}",25,0,-97.69934564381651,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
318,False,"{'a': 0.55, 'e': 0.936400000000007}",20,10,5.602586646401928,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.55, 'e': 0.936200000000007}",20,10,18.61200553910172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.55, 'e': 0.936000000000007}",20,0,-45.21044495239504,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
321,False,"{'a': 0.55, 'e': 0.9358000000000071}",20,0,-135.20930950443514,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
322,False,"{'a': 0.55, 'e': 0.9356000000000071}",20,9,-28.44457698545662,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
323,False,"{'a': 0.55, 'e': 0.9354000000000071}",20,0,-49.31546568680102,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
324,False,"{'a': 0.55, 'e': 0.9352000000000071}",30,0,-172.73272321866634,"{0: 16, 1: 1, 2: 11, 3: 0, 4: 2}",0
325,False,"{'a': 0.55, 'e': 0.9350000000000072}",20,0,-87.23059606277678,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
326,False,"{'a': 0.55, 'e': 0.9348000000000072}",20,0,-98.03151647893631,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
327,False,"{'a': 0.55, 'e': 0.9346000000000072}",25,0,-48.22525308783527,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
328,False,"{'a': 0.55, 'e': 0.9344000000000072}",30,0,-64.79602399958516,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
329,False,"{'a': 0.55, 'e': 0.9342000000000072}",25,0,-186.08808531156896,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
330,False,"{'a': 0.55, 'e': 0.9340000000000073}",30,0,-80.35713547364364,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
331,False,"{'a': 0.55, 'e': 0.9338000000000073}",25,0,-94.98060856094875,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
332,False,"{'a': 0.55, 'e': 0.9336000000000073}",30,0,-190.4079637588341,"{0: 19, 1: 3, 2: 2, 3: 3, 4: 3}",0
333,False,"{'a': 0.55, 'e': 0.9334000000000073}",25,0,-103.475590732234,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
334,False,"{'a': 0.55, 'e': 0.9332000000000074}",20,0,-78.71723866021165,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
335,False,"{'a': 0.55, 'e': 0.9330000000000074}",25,6,-121.80179072004795,"{0: 10, 1: 3, 2: 2, 3: 3, 4: 1}",1
336,False,"{'a': 0.55, 'e': 0.9328000000000074}",20,0,-173.62845903328295,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
337,False,"{'a': 0.55, 'e': 0.9326000000000074}",30,7,-135.17661345446535,"{0: 12, 1: 0, 2: 9, 3: 1, 4: 1}",1
338,False,"{'a': 0.55, 'e': 0.9324000000000074}",20,0,-62.35488162623606,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
339,False,"{'a': 0.55, 'e': 0.9322000000000075}",25,0,-108.36135419679287,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
340,False,"{'a': 0.55, 'e': 0.9320000000000075}",25,0,-51.90095868608742,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
341,False,"{'a': 0.55, 'e': 0.9318000000000075}",20,0,-86.87010864676019,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
342,False,"{'a': 0.55, 'e': 0.9316000000000075}",20,0,-141.74149215219043,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
343,False,"{'a': 0.55, 'e': 0.9314000000000076}",20,0,-28.31746169943641,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
344,False,"{'a': 0.55, 'e': 0.9312000000000076}",20,0,-56.270278116995506,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.55, 'e': 0.9310000000000076}",20,0,-153.43522539871458,"{0: 10, 1: 2, 2: 3, 3: 4, 4: 1}",0
346,False,"{'a': 0.55, 'e': 0.9308000000000076}",20,3,-24.47783363169211,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
347,False,"{'a': 0.55, 'e': 0.9306000000000076}",30,0,-155.7758786544989,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
348,False,"{'a': 0.55, 'e': 0.9304000000000077}",30,0,-63.96590448312206,"{0: 23, 1: 1, 2: 4, 3: 2, 4: 0}",0
349,False,"{'a': 0.55, 'e': 0.9302000000000077}",20,0,-8.770396603144768,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.55, 'e': 0.9300000000000077}",25,0,-66.04711678267353,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
351,False,"{'a': 0.55, 'e': 0.9298000000000077}",20,0,-118.25058307214314,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
352,False,"{'a': 0.55, 'e': 0.9296000000000078}",30,13,-84.2110265144247,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
353,False,"{'a': 0.55, 'e': 0.9294000000000078}",20,0,-88.95193596069271,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
354,False,"{'a': 0.55, 'e': 0.9292000000000078}",25,2,-120.37710732207039,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 1}",1
355,False,"{'a': 0.55, 'e': 0.9290000000000078}",30,0,-192.4043809231474,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 3}",0
356,False,"{'a': 0.55, 'e': 0.9288000000000078}",30,0,-123.69379323173993,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
357,False,"{'a': 0.55, 'e': 0.9286000000000079}",20,0,-115.65383922582626,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
358,False,"{'a': 0.55, 'e': 0.9284000000000079}",25,0,-159.7134892434744,"{0: 13, 1: 1, 2: 9, 3: 0, 4: 2}",0
359,False,"{'a': 0.55, 'e': 0.9282000000000079}",25,0,-193.69630929016617,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 3}",0
360,False,"{'a': 0.55, 'e': 0.9280000000000079}",25,0,-132.6125153651217,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
361,False,"{'a': 0.55, 'e': 0.927800000000008}",20,0,-117.66505337858348,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
362,False,"{'a': 0.55, 'e': 0.927600000000008}",25,0,-63.889062096955215,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.55, 'e': 0.927400000000008}",20,0,-108.95339789807761,"{0: 8, 1: 2, 2: 9, 3: 1, 4: 0}",0
364,False,"{'a': 0.55, 'e': 0.927200000000008}",20,0,-132.63644395902853,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
365,False,"{'a': 0.55, 'e': 0.927000000000008}",25,0,-183.22722532710264,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
366,False,"{'a': 0.55, 'e': 0.9268000000000081}",30,0,-161.53549433776234,"{0: 16, 1: 4, 2: 6, 3: 3, 4: 1}",0
